customer_id,order_id,product_category,purchase_date,return_request_date,days_to_return_request,return_window_days,within_return_window,order_value_inr,discount_applied,discount_percent,customer_total_orders,customer_past_returns,customer_return_rate,customer_account_age_days,same_address_accounts,return_reason,item_returned_matches_order,item_condition_on_return,delivery_confirmed,claimed_non_delivery,return_pickup_attempted,return_pickup_successful,return_request_weekday,return_after_weekend,refund_amount_inr,previous_fraud_flag,support_contacts_pre_return,is_fraud,fraud_type
CUST92924,ORD437471,clothing,2024-03-08,2024-03-25,17,14,0,1242.02,0,0,14,1,0.071,446,1,wrong_item_sent,1,lightly_used,1,0,1,1,0,1,1179.92,0,1,0,none
CUST59592,ORD356238,clothing,2024-02-14,2024-02-24,10,14,1,967.83,0,0,20,2,0.1,904,1,wrong_item_sent,1,new_with_tags,1,0,1,1,5,0,919.44,0,0,0,none
CUST17345,ORD270505,electronics,2023-12-08,2023-12-21,13,7,0,2019.92,1,14,29,1,0.034,236,1,defective_product,1,new_with_tags,1,0,1,1,3,0,1918.92,0,0,0,none
CUST78576,ORD449682,accessories,2023-06-02,2023-06-06,4,14,1,2756.53,0,0,7,1,0.143,135,1,wrong_item_sent,1,lightly_used,1,0,1,1,1,1,2618.7,0,0,0,none
CUST20234,ORD258789,clothing,2022-09-27,2022-10-04,7,30,1,1845.9,0,0,16,3,0.188,1392,1,wrong_item_sent,0,new_with_tags,1,0,1,1,1,1,1753.6,0,0,0,none
CUST40154,ORD903266,clothing,2023-02-09,2023-02-27,18,7,0,2504.67,0,0,26,2,0.077,655,1,wrong_item_sent,1,new_with_tags,1,0,1,1,0,1,2379.44,0,0,0,none
CUST55508,ORD562966,clothing,2023-04-28,2023-05-04,6,14,1,1706.49,1,18,23,2,0.087,936,1,changed_mind,1,new_with_tags,1,0,1,1,3,0,1621.17,0,1,0,none
CUST96235,ORD851778,electronics,2023-08-03,2023-08-06,3,30,1,2122.4,1,17,12,0,0.0,1230,1,size_issue,1,new_with_tags,1,0,1,1,6,0,2016.28,0,0,0,none
CUST22987,ORD515326,home_decor,2023-01-11,2023-01-30,19,14,0,772.42,1,18,26,1,0.038,514,1,size_issue,1,lightly_used,1,0,1,1,0,1,733.8,0,0,0,none
CUST46677,ORD915866,accessories,2022-08-18,2022-08-30,12,7,0,1870.85,0,0,26,3,0.115,1251,1,defective_product,1,new_with_tags,1,0,1,1,1,1,1777.31,0,0,0,none
CUST20480,ORD415508,footwear,2024-05-23,2024-06-01,9,14,1,2912.07,0,0,29,0,0.0,1010,1,size_issue,1,new_with_tags,1,0,1,1,5,0,2766.47,0,1,0,none
CUST55071,ORD570267,clothing,2024-01-31,2024-02-05,5,14,1,200.0,0,0,7,2,0.286,457,1,wrong_item_sent,1,new_with_tags,1,0,1,1,0,1,190.0,0,1,0,none
CUST46118,ORD656267,home_decor,2022-06-29,2022-07-05,6,30,1,1279.77,0,0,1,1,1.0,1337,1,changed_mind,1,new_without_tags,1,0,1,1,1,1,1215.78,0,0,0,none
CUST63131,ORD366086,footwear,2022-06-01,2022-06-16,15,7,0,1665.68,1,20,17,0,0.0,770,1,defective_product,1,new_with_tags,1,0,1,1,3,0,1582.4,0,0,0,none
CUST82628,ORD626735,footwear,2023-04-11,2023-04-20,9,14,1,958.47,0,0,27,3,0.111,465,1,defective_product,1,new_with_tags,1,0,1,1,3,0,910.55,0,1,0,none
CUST80855,ORD147371,clothing,2023-04-05,2023-04-10,5,14,1,2755.16,1,12,27,2,0.074,336,1,size_issue,1,lightly_used,1,0,1,1,0,1,2617.4,0,0,0,none
CUST31511,ORD288358,electronics,2022-11-08,2022-11-17,9,30,1,3733.65,0,0,22,2,0.091,796,1,defective_product,1,lightly_used,1,0,1,1,3,0,3546.97,0,0,0,none
CUST53642,ORD486903,clothing,2024-05-10,2024-05-30,20,30,1,2940.18,0,0,10,3,0.3,874,1,changed_mind,1,new_with_tags,1,0,1,1,3,0,2793.17,0,1,0,none
CUST85008,ORD820724,clothing,2023-05-16,2023-05-22,6,14,1,2974.33,1,10,20,1,0.05,488,1,defective_product,1,new_with_tags,1,0,1,1,0,1,2825.61,0,0,0,none
CUST22202,ORD822049,footwear,2023-03-05,2023-03-18,13,30,1,1734.38,1,9,29,1,0.034,1373,1,defective_product,1,new_without_tags,1,0,1,1,5,0,1647.66,0,0,0,none
CUST58722,ORD877691,electronics,2023-04-19,2023-04-24,5,30,1,1435.59,1,9,6,1,0.167,1298,1,size_issue,0,new_without_tags,1,0,1,0,0,1,1363.81,0,1,0,none
CUST60432,ORD164407,footwear,2023-09-04,2023-09-17,13,30,1,810.68,1,24,12,3,0.25,1376,1,size_issue,1,new_without_tags,1,0,1,1,6,0,770.15,0,0,0,none
CUST50760,ORD227131,clothing,2024-05-17,2024-05-28,11,7,0,1484.35,1,24,6,3,0.5,894,1,defective_product,1,lightly_used,1,0,1,1,1,1,1410.13,0,0,0,none
CUST38257,ORD205909,footwear,2023-10-10,2023-10-15,5,14,1,2878.77,0,0,16,3,0.188,1744,1,defective_product,1,lightly_used,1,0,1,1,6,0,2734.83,0,0,0,none
CUST93859,ORD144241,clothing,2022-07-20,2022-07-24,4,30,1,1016.45,0,0,3,3,1.0,198,1,changed_mind,1,new_with_tags,1,0,1,1,6,0,965.63,0,1,0,none
CUST41934,ORD854914,electronics,2022-07-21,2022-08-06,16,14,0,985.08,1,17,19,1,0.053,239,1,wrong_item_sent,1,new_with_tags,1,0,1,1,5,0,935.83,0,1,0,none
CUST28242,ORD838246,accessories,2022-10-13,2022-10-24,11,30,1,674.4,0,0,23,3,0.13,426,1,defective_product,1,new_without_tags,1,0,1,1,0,1,640.68,0,1,0,none
CUST54676,ORD678490,footwear,2022-04-14,2022-04-29,15,7,0,1110.52,0,0,6,3,0.5,573,2,defective_product,1,new_with_tags,1,0,1,1,4,0,1054.99,0,0,0,none
CUST16286,ORD251695,footwear,2023-07-24,2023-08-11,18,14,0,1197.07,0,0,19,1,0.053,1708,1,size_issue,1,new_without_tags,1,0,1,1,4,0,1137.22,0,2,0,none
CUST13238,ORD293020,footwear,2022-09-07,2022-09-24,17,14,0,2505.98,0,0,18,3,0.167,513,1,defective_product,1,new_with_tags,1,0,1,1,5,0,2380.68,0,0,0,none
CUST18256,ORD522780,clothing,2022-11-04,2022-11-14,10,30,1,1992.2,1,8,3,0,0.0,1136,1,size_issue,1,lightly_used,1,0,1,1,0,1,1892.59,0,0,0,none
CUST15593,ORD236823,accessories,2023-11-26,2023-12-03,7,14,1,1507.14,0,0,24,2,0.083,1744,1,defective_product,1,new_with_tags,1,0,1,1,6,0,1431.78,0,1,0,none
CUST95097,ORD702466,footwear,2023-06-10,2023-06-18,8,7,0,1675.34,0,0,1,3,1.0,397,1,not_as_described,1,new_without_tags,1,0,1,1,6,0,1591.57,0,1,0,none
CUST45585,ORD405002,accessories,2022-10-02,2022-10-14,12,30,1,200.0,1,23,10,3,0.3,437,1,defective_product,1,new_without_tags,1,0,1,1,4,0,190.0,0,1,0,none
CUST82088,ORD631333,accessories,2023-11-16,2023-11-23,7,14,1,980.68,1,5,5,3,0.6,1314,1,wrong_item_sent,1,new_without_tags,1,0,1,1,3,0,931.65,0,2,0,none
CUST58253,ORD484047,footwear,2023-05-24,2023-05-28,4,7,1,2177.0,0,0,20,3,0.15,584,1,defective_product,1,new_with_tags,1,0,1,1,6,0,2068.15,0,0,0,none
CUST15737,ORD961866,clothing,2022-08-13,2022-08-29,16,14,0,650.28,1,20,9,0,0.0,551,1,wrong_item_sent,1,new_with_tags,1,0,1,1,0,1,617.77,0,0,0,none
CUST22341,ORD248728,clothing,2023-03-07,2023-03-08,1,14,1,4727.8,1,32,5,4,0.8,330,2,defective_product,1,new_with_tags,1,1,1,1,2,0,4372.03,0,0,1,refund_fishing
CUST64232,ORD362682,clothing,2023-09-15,2023-09-18,3,30,1,1221.31,1,13,9,1,0.111,1228,1,size_issue,1,new_without_tags,1,0,1,1,0,1,1160.24,0,0,0,none
CUST71894,ORD690192,clothing,2022-03-17,2022-04-02,16,7,0,3176.04,1,18,18,1,0.056,1760,1,wrong_item_sent,1,new_with_tags,1,0,1,1,5,0,3017.24,0,0,0,none
CUST23928,ORD849649,clothing,2023-06-12,2023-06-28,16,7,0,2736.95,1,16,23,1,0.043,542,1,size_issue,1,new_with_tags,1,0,1,1,2,0,2600.1,0,1,0,none
CUST34560,ORD408347,footwear,2022-02-10,2022-02-24,14,14,1,2443.81,1,6,27,3,0.111,412,1,size_issue,1,new_with_tags,1,0,1,1,3,0,2321.62,0,1,0,none
CUST89569,ORD562965,clothing,2023-10-21,2023-11-05,15,7,0,1860.66,0,0,28,0,0.0,1026,1,changed_mind,1,new_with_tags,1,0,1,1,6,0,1767.63,0,0,0,none
CUST63626,ORD615856,accessories,2023-09-06,2023-09-18,12,30,1,1429.06,0,0,9,1,0.111,468,1,defective_product,1,new_without_tags,0,0,1,1,0,1,1357.61,0,0,0,none
CUST22119,ORD473897,electronics,2024-05-17,2024-06-01,15,30,1,1794.84,1,23,1,2,1.0,1760,1,size_issue,1,new_with_tags,1,0,1,1,5,0,1705.1,0,0,0,none
CUST50987,ORD838158,home_decor,2024-01-21,2024-01-31,10,30,1,2118.64,1,22,5,0,0.0,292,1,size_issue,1,new_without_tags,1,0,1,0,2,0,2012.71,0,2,0,none
CUST96898,ORD494388,electronics,2023-03-07,2023-03-24,17,14,0,3124.59,0,0,19,3,0.158,956,1,defective_product,1,new_with_tags,1,0,1,1,4,0,2968.36,0,0,0,none
CUST69566,ORD352009,home_decor,2022-04-23,2022-04-26,3,7,1,1846.69,0,0,11,2,0.182,168,1,size_issue,1,new_without_tags,1,0,1,1,1,1,1754.36,0,1,0,none
CUST29525,ORD613900,clothing,2023-03-23,2023-03-27,4,30,1,200.0,1,21,21,1,0.048,1352,1,wrong_item_sent,1,new_with_tags,1,0,1,1,0,1,190.0,0,0,0,none
CUST70377,ORD466009,footwear,2022-02-05,2022-02-07,2,14,1,3614.39,1,40,3,6,1.0,106,1,changed_mind,1,lightly_used,1,0,1,1,1,1,3480.13,0,2,1,wardrobing
CUST22934,ORD923650,home_decor,2022-02-07,2022-02-19,12,30,1,1216.07,1,17,22,3,0.136,1703,1,defective_product,1,damaged,1,0,1,1,5,0,1155.27,0,0,0,none
CUST30181,ORD510762,footwear,2022-06-09,2022-06-27,18,30,1,1660.95,1,15,11,2,0.182,294,1,not_as_described,1,lightly_used,1,0,1,1,0,1,1577.9,0,1,0,none
CUST35265,ORD410759,electronics,2022-04-07,2022-04-12,5,30,1,2068.25,0,0,23,2,0.087,1630,1,not_as_described,1,new_without_tags,1,0,1,1,1,1,1964.84,0,0,0,none
CUST65057,ORD255245,clothing,2022-12-17,2023-01-04,18,14,0,1214.6,0,0,28,0,0.0,527,2,size_issue,1,new_with_tags,1,0,1,1,2,0,1153.87,0,0,0,none
CUST72517,ORD696431,home_decor,2024-04-15,2024-04-19,4,14,1,3350.66,1,49,14,5,0.357,99,2,size_issue,1,lightly_used,1,1,1,1,4,0,3180.05,0,1,1,refund_fishing
CUST96374,ORD319927,accessories,2022-04-08,2022-04-24,16,30,1,1722.61,1,24,10,1,0.1,353,1,size_issue,1,new_without_tags,1,0,1,1,6,0,1636.48,0,0,0,none
CUST84747,ORD224309,electronics,2022-12-12,2022-12-26,14,7,0,2021.09,0,0,13,1,0.077,164,1,wrong_item_sent,1,new_with_tags,1,0,1,1,0,1,1920.04,0,0,0,none
CUST25386,ORD704941,clothing,2022-03-10,2022-03-25,15,14,0,1534.6,1,21,25,1,0.04,1292,1,size_issue,1,new_without_tags,1,0,1,1,4,0,1457.87,0,0,0,none
CUST78515,ORD193563,clothing,2023-07-19,2023-07-24,5,14,1,1100.96,0,0,1,2,1.0,1315,1,wrong_item_sent,1,new_without_tags,1,0,1,1,0,1,1045.91,0,1,0,none
CUST63633,ORD670019,electronics,2022-07-10,2022-07-24,14,14,1,1605.91,0,0,13,2,0.154,1645,1,size_issue,1,new_with_tags,1,0,1,1,6,0,1525.61,0,1,0,none
CUST65517,ORD407729,clothing,2022-07-08,2022-07-12,4,7,1,2704.6,0,0,20,0,0.0,1025,1,size_issue,1,lightly_used,1,0,1,1,1,1,2569.37,0,1,0,none
CUST70786,ORD198679,electronics,2023-12-20,2023-12-25,5,14,1,3227.33,1,16,19,1,0.053,1729,2,defective_product,1,new_without_tags,1,0,1,1,0,1,3065.96,0,0,0,none
CUST95426,ORD234082,accessories,2023-07-27,2023-08-06,10,7,0,205.7,1,22,18,0,0.0,677,1,defective_product,1,new_without_tags,1,0,1,1,6,0,195.42,0,0,0,none
CUST67445,ORD734148,electronics,2022-11-28,2022-12-05,7,30,1,3128.97,1,47,10,7,0.7,367,2,defective_product,0,lightly_used,1,0,1,1,0,1,3084.1,0,3,1,item_switching
CUST20494,ORD416115,electronics,2022-01-13,2022-01-30,17,30,1,1568.31,1,20,7,2,0.286,123,1,size_issue,1,lightly_used,0,0,1,1,6,0,1489.89,0,0,0,none
CUST57943,ORD795634,footwear,2023-10-06,2023-10-22,16,14,0,881.21,0,0,25,2,0.08,260,1,defective_product,1,new_with_tags,1,0,1,1,6,0,837.15,0,0,0,none
CUST78251,ORD246054,electronics,2022-04-25,2022-05-07,12,7,0,561.03,1,5,1,1,1.0,1305,1,defective_product,1,new_with_tags,1,0,1,1,5,0,532.98,0,0,0,none
CUST86379,ORD277545,clothing,2023-05-07,2023-05-19,12,30,1,1175.4,0,0,23,2,0.087,527,1,size_issue,1,new_with_tags,1,0,1,1,4,0,1116.63,0,0,0,none
CUST17144,ORD387164,clothing,2022-03-23,2022-04-10,18,14,0,1483.55,0,0,25,3,0.12,1254,1,size_issue,1,new_without_tags,1,0,1,0,6,0,1409.37,0,0,0,none
CUST19812,ORD962458,accessories,2022-02-19,2022-02-26,7,14,1,255.49,0,0,1,1,1.0,881,1,wrong_item_sent,1,new_with_tags,1,0,1,1,5,0,242.72,0,1,0,none
CUST92821,ORD762902,clothing,2023-07-02,2023-07-05,3,30,1,1567.75,0,0,19,5,0.263,39,2,size_issue,1,damaged,1,1,1,1,2,0,1481.9,1,3,1,refund_fishing
CUST34032,ORD176561,home_decor,2023-05-06,2023-05-16,10,30,1,1887.38,1,10,22,2,0.091,942,1,defective_product,1,new_with_tags,1,0,1,1,1,1,1793.01,0,0,0,none
CUST32686,ORD721856,electronics,2023-09-19,2023-10-03,14,14,1,2317.85,0,0,25,0,0.0,1080,1,defective_product,1,new_without_tags,1,0,1,1,1,1,2201.96,0,0,0,none
CUST86724,ORD641538,clothing,2023-08-24,2023-09-05,12,30,1,1133.73,0,0,7,0,0.0,1625,1,changed_mind,1,new_without_tags,1,0,1,1,1,1,1077.04,0,0,0,none
CUST50587,ORD871947,accessories,2022-11-26,2022-12-11,15,14,0,1164.69,0,0,24,3,0.125,1454,1,size_issue,1,lightly_used,1,0,1,0,6,0,1106.46,0,0,0,none
CUST27675,ORD129226,clothing,2022-06-24,2022-06-28,4,14,1,1037.81,1,7,2,3,1.0,698,1,not_as_described,1,new_with_tags,1,0,1,1,1,1,985.92,0,0,0,none
CUST35486,ORD438680,clothing,2022-07-19,2022-07-25,6,7,1,1818.07,0,0,17,2,0.118,735,1,defective_product,1,new_with_tags,1,0,1,1,0,1,1727.17,0,0,0,none
CUST22097,ORD873048,clothing,2022-01-13,2022-01-30,17,30,1,2049.59,0,0,28,2,0.071,434,1,not_as_described,1,new_without_tags,1,0,1,1,6,0,1947.11,0,0,0,none
CUST96951,ORD624548,footwear,2024-01-26,2024-02-14,19,30,1,1659.75,0,0,18,3,0.167,1505,1,wrong_item_sent,1,new_with_tags,1,0,1,1,2,0,1576.76,0,1,0,none
CUST77467,ORD414831,clothing,2023-11-07,2023-11-09,2,14,1,1990.56,0,0,17,5,0.294,117,3,wrong_item_sent,0,new_without_tags,1,1,1,1,3,0,1822.71,1,1,1,refund_fishing
CUST28737,ORD555481,clothing,2024-04-04,2024-04-11,7,30,1,3380.57,0,0,8,6,0.75,394,1,not_as_described,0,lightly_used,0,1,1,1,3,0,3252.3,1,0,1,item_switching
CUST62044,ORD598949,footwear,2023-07-10,2023-07-24,14,14,1,613.49,0,0,21,1,0.048,1118,1,defective_product,1,new_without_tags,1,0,1,1,0,1,582.82,0,0,0,none
CUST45885,ORD516474,accessories,2023-08-26,2023-09-18,23,14,0,1821.59,1,46,13,3,0.231,181,2,not_as_described,0,lightly_used,1,0,1,0,0,1,1821.22,0,3,1,item_switching
CUST54341,ORD576364,electronics,2023-03-31,2023-04-05,5,14,1,1801.07,1,17,1,1,1.0,352,1,size_issue,1,new_with_tags,1,0,1,1,2,0,1711.02,0,0,0,none
CUST47001,ORD715754,clothing,2022-10-17,2022-10-22,5,30,1,2022.92,1,31,10,6,0.6,81,2,changed_mind,1,new_without_tags,1,0,1,1,1,1,1933.75,0,3,1,wardrobing
CUST17342,ORD635859,clothing,2022-03-24,2022-03-28,4,14,1,200.0,0,0,24,0,0.0,1606,1,size_issue,1,lightly_used,1,0,1,1,0,1,190.0,0,0,0,none
CUST15596,ORD160200,clothing,2024-02-22,2024-02-29,7,14,1,631.87,0,0,9,1,0.111,677,1,wrong_item_sent,1,new_with_tags,1,0,1,1,3,0,600.28,0,0,0,none
CUST17019,ORD840777,home_decor,2022-11-27,2022-12-09,12,7,0,1508.29,0,0,23,0,0.0,451,1,size_issue,1,new_without_tags,1,0,1,1,4,0,1432.88,0,0,0,none
CUST72205,ORD374312,clothing,2024-01-27,2024-02-11,15,30,1,200.0,0,0,19,2,0.105,1754,1,defective_product,1,lightly_used,1,0,1,1,6,0,190.0,0,1,0,none
CUST84741,ORD941396,clothing,2022-12-01,2022-12-18,17,14,0,1251.02,1,20,22,1,0.045,672,1,size_issue,1,new_with_tags,1,0,1,1,6,0,1188.47,0,1,0,none
CUST52291,ORD870269,electronics,2022-05-14,2022-05-30,16,14,0,396.25,0,0,19,3,0.158,1592,1,defective_product,1,new_with_tags,1,0,1,1,0,1,376.44,0,0,0,none
CUST71605,ORD610365,home_decor,2023-03-20,2023-03-23,3,30,1,1553.9,0,0,27,0,0.0,1469,1,size_issue,1,new_with_tags,1,0,1,1,3,0,1476.2,0,2,0,none
CUST95397,ORD308252,home_decor,2023-03-08,2023-03-23,15,7,0,1399.05,0,0,2,0,0.0,641,1,size_issue,1,new_with_tags,1,0,1,1,3,0,1329.1,0,0,0,none
CUST21062,ORD284753,clothing,2023-07-18,2023-07-24,6,14,1,3518.28,0,0,24,0,0.0,462,2,size_issue,1,damaged,1,0,1,1,0,1,3342.37,0,0,0,none
CUST58466,ORD901045,electronics,2022-04-20,2022-04-25,5,7,1,1832.57,0,0,22,1,0.045,848,1,wrong_item_sent,1,new_without_tags,1,0,1,1,0,1,1740.94,0,0,0,none
CUST88820,ORD521769,footwear,2022-09-28,2022-10-02,4,14,1,4650.93,0,0,18,6,0.333,248,2,wrong_item_sent,1,lightly_used,1,0,0,0,1,1,4203.93,1,1,1,wardrobing
CUST82523,ORD738093,home_decor,2024-04-13,2024-05-01,18,14,0,861.24,1,8,10,2,0.2,292,1,size_issue,1,new_without_tags,1,0,1,1,2,0,818.18,0,0,0,none
CUST81482,ORD623354,footwear,2024-02-24,2024-03-08,13,30,1,1335.62,1,11,29,3,0.103,400,1,wrong_item_sent,1,new_with_tags,1,0,1,1,4,0,1268.84,0,0,0,none
CUST31266,ORD837463,home_decor,2023-08-14,2023-08-27,13,30,1,1677.78,0,0,15,2,0.133,254,1,defective_product,1,new_without_tags,1,0,1,1,6,0,1593.89,0,0,0,none
CUST30568,ORD749114,accessories,2022-10-15,2022-10-24,9,14,1,798.85,0,0,11,3,0.273,1691,1,size_issue,1,lightly_used,1,0,1,1,0,1,758.91,0,0,0,none
CUST17100,ORD416509,electronics,2023-07-26,2023-08-14,19,14,0,2845.01,1,9,15,1,0.067,1529,1,defective_product,1,new_with_tags,1,0,1,1,0,1,2702.76,0,0,0,none
CUST54579,ORD861538,clothing,2023-05-24,2023-06-11,18,14,0,200.0,1,12,17,1,0.059,706,1,size_issue,1,new_without_tags,1,0,1,1,6,0,190.0,0,0,0,none
CUST40137,ORD300445,home_decor,2024-01-13,2024-01-31,18,7,0,1708.0,0,0,9,3,0.333,457,1,size_issue,1,lightly_used,1,0,1,1,2,0,1622.6,0,0,0,none
CUST32613,ORD699672,footwear,2023-11-30,2023-12-03,3,7,1,555.76,0,0,4,3,0.75,1671,1,defective_product,1,new_with_tags,1,0,1,1,6,0,527.97,0,1,0,none
CUST52151,ORD619238,clothing,2022-09-14,2022-09-18,4,7,1,200.0,0,0,23,3,0.13,388,1,not_as_described,1,new_without_tags,1,0,1,1,6,0,190.0,0,1,0,none
CUST98338,ORD767376,clothing,2023-06-25,2023-07-15,20,30,1,386.74,0,0,2,2,1.0,489,2,size_issue,1,new_with_tags,1,0,1,1,5,0,367.4,0,2,0,none
CUST50026,ORD590963,electronics,2024-03-28,2024-04-14,17,14,0,392.26,0,0,4,1,0.25,311,1,changed_mind,1,new_with_tags,1,0,1,1,6,0,372.65,0,0,0,none
CUST55143,ORD115267,clothing,2022-03-19,2022-04-03,15,30,1,2096.7,0,0,18,0,0.0,429,1,size_issue,1,new_with_tags,1,0,1,1,6,0,1991.86,0,0,0,none
CUST46591,ORD274185,electronics,2023-01-05,2023-01-10,5,14,1,1551.66,1,22,26,0,0.0,727,1,defective_product,1,new_with_tags,1,0,1,1,1,1,1474.08,0,0,0,none
CUST38545,ORD713652,electronics,2024-04-22,2024-05-06,14,14,1,2157.42,0,0,8,2,0.25,1206,1,defective_product,1,lightly_used,1,0,1,1,0,1,2049.55,0,0,0,none
CUST87337,ORD644172,clothing,2023-06-26,2023-07-11,15,14,0,1108.86,0,0,8,1,0.125,1449,1,defective_product,1,new_with_tags,1,0,1,1,1,1,1053.42,0,0,0,none
CUST56570,ORD451626,clothing,2022-02-21,2022-03-06,13,14,1,1420.53,1,17,20,1,0.05,750,1,wrong_item_sent,1,new_with_tags,1,0,1,1,6,0,1349.5,0,0,0,none
CUST23884,ORD244850,home_decor,2022-06-18,2022-06-26,8,14,1,1756.81,0,0,20,0,0.0,909,1,not_as_described,1,new_with_tags,1,0,1,1,6,0,1668.97,0,0,0,none
CUST47313,ORD769760,electronics,2023-02-03,2023-02-12,9,30,1,2022.0,0,0,18,2,0.111,757,1,wrong_item_sent,0,lightly_used,1,0,1,1,6,0,1920.9,0,0,0,none
CUST47002,ORD661936,home_decor,2023-10-20,2023-10-26,6,14,1,2609.43,1,8,25,2,0.08,822,1,defective_product,1,lightly_used,1,0,1,1,3,0,2478.96,0,0,0,none
CUST12329,ORD181588,clothing,2023-05-13,2023-05-21,8,14,1,2571.55,0,0,15,2,0.133,176,1,defective_product,1,lightly_used,1,0,1,1,6,0,2442.97,0,0,0,none
CUST56168,ORD623147,electronics,2024-02-19,2024-02-27,8,7,0,2677.58,0,0,27,3,0.111,1328,1,changed_mind,0,new_with_tags,1,0,1,1,1,1,2543.7,0,1,0,none
CUST63225,ORD216211,clothing,2024-02-27,2024-03-11,13,14,1,1965.64,1,11,10,3,0.3,1111,1,size_issue,1,new_with_tags,1,0,1,1,0,1,1867.36,0,0,0,none
CUST87165,ORD734347,electronics,2023-09-20,2023-10-07,17,14,0,2588.71,1,17,25,3,0.12,1240,1,size_issue,1,new_with_tags,1,0,1,1,5,0,2459.27,0,0,0,none
CUST67535,ORD658155,footwear,2022-04-07,2022-04-22,15,30,1,2970.19,0,0,26,3,0.115,1770,1,defective_product,0,new_with_tags,1,0,1,1,4,0,2821.68,0,0,0,none
CUST18371,ORD644675,clothing,2023-11-23,2023-11-28,5,7,1,757.08,1,8,9,0,0.0,811,1,size_issue,1,lightly_used,1,0,1,1,1,1,719.23,0,0,0,none
CUST69472,ORD891127,footwear,2023-03-31,2023-04-16,16,14,0,2225.91,0,0,4,3,0.75,1143,1,defective_product,1,new_without_tags,1,0,1,1,6,0,2114.61,0,0,0,none
CUST65052,ORD851807,electronics,2022-02-03,2022-02-22,19,14,0,3635.49,1,19,15,5,0.333,19,7,wrong_item_sent,1,damaged,1,0,0,0,1,1,3506.77,1,0,1,account_abuse
CUST88647,ORD395744,home_decor,2022-01-23,2022-01-30,7,30,1,1291.18,0,0,10,0,0.0,681,1,changed_mind,1,damaged,1,0,1,1,6,0,1226.62,0,1,0,none
CUST73993,ORD368672,clothing,2022-09-17,2022-09-20,3,14,1,1253.57,0,0,26,0,0.0,651,1,size_issue,1,new_without_tags,1,0,1,1,1,1,1190.89,0,0,0,none
CUST84887,ORD931122,clothing,2022-03-01,2022-03-11,10,14,1,2382.78,0,0,23,2,0.087,448,1,wrong_item_sent,1,new_with_tags,1,0,1,0,4,0,2263.64,0,0,0,none
CUST98006,ORD290617,footwear,2024-05-12,2024-05-16,4,7,1,3193.6,1,11,18,3,0.167,118,1,changed_mind,0,lightly_used,1,0,1,1,1,1,3179.21,1,3,1,wardrobing
CUST49472,ORD609917,clothing,2023-09-17,2023-09-27,10,7,0,1887.6,0,0,22,0,0.0,989,2,not_as_described,0,new_without_tags,1,0,1,1,2,0,1793.22,0,1,0,none
CUST95841,ORD740051,footwear,2022-12-23,2023-01-02,10,7,0,2338.93,0,0,7,0,0.0,1366,1,size_issue,1,new_without_tags,1,0,1,1,0,1,2221.98,0,0,0,none
CUST56612,ORD255607,electronics,2023-04-11,2023-04-18,7,14,1,873.79,1,10,16,2,0.125,112,1,wrong_item_sent,1,new_with_tags,1,0,1,1,1,1,830.1,0,2,0,none
CUST31049,ORD887324,clothing,2022-02-18,2022-03-12,22,14,0,4001.12,1,55,11,8,0.727,224,1,not_as_described,1,lightly_used,1,0,1,1,5,0,3607.09,1,2,1,price_abuse
CUST51864,ORD607620,footwear,2024-03-23,2024-03-31,8,30,1,3462.25,0,0,12,8,0.667,117,2,defective_product,0,lightly_used,1,0,0,0,6,0,3303.63,0,2,1,item_switching
CUST25549,ORD586796,clothing,2023-05-18,2023-05-23,5,7,1,200.0,1,6,8,2,0.25,1063,1,changed_mind,1,new_with_tags,1,0,1,1,1,1,190.0,0,0,0,none
CUST98094,ORD234072,footwear,2022-03-09,2022-03-23,14,14,1,1393.13,0,0,24,3,0.125,1656,1,defective_product,1,damaged,1,0,1,1,2,0,1323.47,0,2,0,none
CUST12888,ORD687789,footwear,2023-05-10,2023-05-13,3,14,1,2155.1,1,16,26,1,0.038,1207,1,wrong_item_sent,0,new_without_tags,1,0,1,1,5,0,2047.34,0,0,0,none
CUST29840,ORD454928,electronics,2022-02-15,2022-02-26,11,30,1,1538.64,0,0,26,2,0.077,906,1,size_issue,1,new_with_tags,1,0,1,1,5,0,1461.71,0,0,0,none
CUST22635,ORD572684,electronics,2024-02-25,2024-02-26,1,30,1,4197.25,1,35,14,4,0.286,276,1,defective_product,0,lightly_used,1,0,1,1,0,1,4107.91,0,3,1,item_switching
CUST14726,ORD347906,clothing,2022-12-29,2023-01-03,5,30,1,1848.13,0,0,24,1,0.042,666,1,defective_product,1,new_with_tags,0,0,1,1,1,1,1755.72,0,1,0,none
CUST74451,ORD934184,footwear,2022-07-10,2022-07-13,3,7,1,2454.02,0,0,6,3,0.5,651,1,changed_mind,1,new_with_tags,1,0,1,1,2,0,2331.32,0,0,0,none
CUST34920,ORD868136,clothing,2022-09-13,2022-09-29,16,14,0,950.13,0,0,27,1,0.037,458,1,size_issue,0,new_with_tags,1,0,1,1,3,0,902.62,0,2,0,none
CUST84278,ORD591130,footwear,2022-08-22,2022-09-06,15,30,1,2109.97,0,0,21,2,0.095,1578,1,wrong_item_sent,1,lightly_used,1,0,1,1,1,1,2004.47,0,1,0,none
CUST31737,ORD642404,electronics,2023-08-10,2023-08-21,11,14,1,1495.91,0,0,3,2,0.667,1312,1,defective_product,1,damaged,1,0,1,1,0,1,1421.11,0,0,0,none
